Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1094,47,5,1,0,General,Dresses,Dresses
1094,45,5,1,3,General,Dresses,Dresses
1094,33,5,1,4,General,Dresses,Dresses
1094,39,5,1,0,General,Dresses,Dresses
1094,28,4,1,0,General,Dresses,Dresses
446,31,5,1,0,General,Bottoms,Shorts
1094,54,5,1,3,General,Dresses,Dresses
446,28,4,1,0,General,Bottoms,Shorts
829,45,5,1,0,General,Tops,Blouses
1104,35,3,0,43,General,Dresses,Dresses
864,34,5,1,0,General,Tops,Knits
974,53,3,1,3,General,Jackets,Jackets
1117,51,5,1,0,General,Jackets,Outerwear
850,41,4,1,0,General,Tops,Blouses
974,27,5,1,5,General,Jackets,Jackets
1072,33,3,0,2,General,Dresses,Dresses
864,59,5,1,3,General,Tops,Knits
850,37,5,1,1,General,Tops,Blouses
1072,40,5,1,12,General,Dresses,Dresses
864,45,4,1,0,General,Tops,Knits
524,39,4,1,1,Initmates,Intimate,Swim
836,42,5,1,0,General,Tops,Blouses
864,55,3,0,39,General,Tops,Knits
524,39,4,1,4,Initmates,Intimate,Swim
850,39,4,1,8,General,Tops,Blouses
97,29,4,1,0,Initmates,Intimate,Sleep
974,69,5,1,1,General,Jackets,Jackets
836,62,5,1,0,General,Tops,Blouses
850,59,4,1,0,General,Tops,Blouses
864,46,3,0,39,General,Tops,Knits
1077,31,1,0,2,General Petite,Dresses,Dresses
864,52,4,1,0,General,Tops,Knits
850,42,5,1,0,General,Tops,Blouses
836,36,5,1,0,General,Tops,Blouses
864,58,5,1,0,General,Tops,Knits
864,56,4,1,1,General,Tops,Knits
1028,38,5,1,0,General,Bottoms,Jeans
1072,41,2,1,10,General,Dresses,Dresses
1117,30,5,1,0,General,Jackets,Outerwear
1104,36,5,1,8,General,Dresses,Dresses
864,46,5,1,1,General,Tops,Knits
864,34,5,1,0,General,Tops,Knits
829,36,4,1,0,General,Tops,Blouses
850,64,5,1,5,General,Tops,Blouses
1077,35,2,0,0,General Petite,Dresses,Dresses
831,24,1,0,5,General,Tops,Blouses
864,33,3,0,1,General,Tops,Knits
1077,46,5,1,0,General Petite,Dresses,Dresses
1070,32,5,1,0,General,Bottoms,Pants
974,34,4,1,0,General,Jackets,Jackets
864,34,3,1,0,General,Tops,Knits
850,35,5,1,2,General,Tops,Blouses
829,36,5,1,0,General,Tops,Blouses
1077,45,5,1,4,General Petite,Dresses,Dresses
1072,65,5,1,13,General,Dresses,Dresses
1077,54,3,1,0,General Petite,Dresses,Dresses
1072,59,5,1,3,General,Dresses,Dresses
850,65,5,1,0,General,Tops,Blouses
864,60,5,1,0,General,Tops,Knits
850,64,5,1,0,General,Tops,Blouses
1072,58,5,1,0,General,Dresses,Dresses
836,35,4,1,0,General,Tops,Blouses
1077,31,5,1,0,General Petite,Dresses,Dresses
1070,61,5,1,2,General,Bottoms,Pants
864,31,4,1,0,General,Tops,Knits
864,38,5,1,2,General,Tops,Knits
1072,52,5,1,0,General,Dresses,Dresses
829,36,5,1,4,General,Tops,Blouses
850,70,4,1,0,General,Tops,Blouses
1077,68,4,1,10,General Petite,Dresses,Dresses
974,38,5,1,1,General,Jackets,Jackets
1117,58,5,1,0,General,Jackets,Outerwear
864,42,5,1,5,General,Tops,Knits
864,23,4,1,93,General,Tops,Knits
864,63,3,0,0,General,Tops,Knits
1072,46,5,1,2,General,Dresses,Dresses
831,32,1,0,0,General,Tops,Blouses
1070,29,3,0,0,General,Bottoms,Pants
959,38,4,1,2,General,Jackets,Jackets
1104,31,4,1,0,General,Dresses,Dresses
974,28,5,1,0,General,Jackets,Jackets
831,33,1,0,0,General,Tops,Blouses
850,57,5,1,3,General,Tops,Blouses
850,48,5,1,0,General,Tops,Blouses
1104,39,3,0,0,General,Dresses,Dresses
1104,39,2,0,1,General,Dresses,Dresses
850,46,4,1,1,General,Tops,Blouses
864,43,3,1,0,General,Tops,Knits
829,47,4,1,1,General,Tops,Blouses
864,38,4,1,1,General,Tops,Knits
1028,64,5,1,1,General,Bottoms,Jeans
864,37,4,1,0,General,Tops,Knits
850,66,4,1,5,General,Tops,Blouses
850,38,5,1,0,General,Tops,Blouses
1072,37,5,1,7,General,Dresses,Dresses
836,32,5,1,0,General,Tops,Blouses
850,37,5,1,0,General,Tops,Blouses
864,47,5,1,0,General,Tops,Knits
1072,40,5,1,0,General,Dresses,Dresses
850,47,5,1,1,General,Tops,Blouses
868,53,4,0,0,General,Tops,Knits
1059,37,3,1,2,General Petite,Bottoms,Pants
825,34,3,1,1,General,Tops,Blouses
653,34,2,0,1,Initmates,Intimate,Lounge
1095,53,5,1,16,General,Dresses,Dresses
623,33,3,0,5,Initmates,Intimate,Lounge
825,66,5,1,1,General,Tops,Blouses
1042,42,4,1,0,General,Bottoms,Pants
861,59,3,0,4,General,Tops,Knits
623,27,5,1,0,Initmates,Intimate,Lounge
825,31,5,1,3,General,Tops,Blouses
861,30,1,0,1,General,Tops,Knits
866,23,5,1,0,General Petite,Tops,Knits
1059,52,5,1,1,General Petite,Bottoms,Pants
825,34,5,1,1,General,Tops,Blouses
872,52,5,1,1,General Petite,Tops,Knits
890,39,4,1,0,General,Tops,Fine gauge
861,39,3,0,0,General,Tops,Knits
1059,61,5,1,8,General Petite,Bottoms,Pants
868,23,5,1,7,General,Tops,Knits
872,37,4,1,0,General Petite,Tops,Knits
861,39,5,1,0,General,Tops,Knits
623,75,5,1,1,Initmates,Intimate,Lounge
623,37,4,1,1,Initmates,Intimate,Lounge
1095,35,2,0,4,General,Dresses,Dresses
1059,26,5,1,0,General Petite,Bottoms,Pants
1095,60,5,1,23,General,Dresses,Dresses
825,34,5,1,1,General,Tops,Blouses
825,21,5,1,1,General,Tops,Blouses
868,32,2,0,9,General,Tops,Knits
825,43,5,1,0,General,Tops,Blouses
836,53,5,1,0,General,Tops,Blouses
861,43,4,1,8,General,Tops,Knits
1095,57,4,1,3,General,Dresses,Dresses
1095,61,3,0,1,General,Dresses,Dresses
1042,23,5,1,3,General,Bottoms,Pants
890,43,5,1,0,General,Tops,Fine gauge
825,76,5,1,0,General,Tops,Blouses
868,40,5,1,3,General,Tops,Knits
825,68,4,1,1,General,Tops,Blouses
1042,62,5,1,1,General,Bottoms,Pants
236,40,2,0,0,Initmates,Intimate,Swim
623,53,4,1,0,Initmates,Intimate,Lounge
825,84,5,1,0,General,Tops,Blouses
1059,68,4,1,1,General,Bottoms,Pants
868,55,3,0,2,General,Tops,Knits
825,27,5,1,1,General,Tops,Blouses
861,44,3,1,4,General,Tops,Knits
1047,36,3,0,3,General Petite,Bottoms,Pants
1059,50,5,1,0,General,Bottoms,Pants
1059,37,5,1,0,General,Bottoms,Pants
950,35,3,0,2,General,Tops,Sweaters
1059,47,4,1,0,General,Bottoms,Pants
1047,30,4,1,8,General Petite,Bottoms,Pants
1022,46,5,1,0,General,Bottoms,Jeans
1022,25,4,1,0,General,Bottoms,Jeans
1059,41,5,1,7,General,Bottoms,Pants
1022,60,5,1,0,General,Bottoms,Jeans
862,63,4,1,0,General,Tops,Knits
293,46,5,1,0,Initmates,Intimate,Swim
862,66,3,0,2,General,Tops,Knits
1059,61,5,1,0,General,Bottoms,Pants
1059,46,1,0,5,General,Bottoms,Pants
293,29,5,1,0,Initmates,Intimate,Swim
1047,58,5,1,3,General Petite,Bottoms,Pants
1047,30,1,0,1,General Petite,Bottoms,Pants
862,39,5,1,1,General Petite,Tops,Knits
862,48,5,1,0,General Petite,Tops,Knits
1022,61,5,1,2,General,Bottoms,Jeans
1022,60,5,1,0,General,Bottoms,Jeans
1059,35,2,0,0,General,Bottoms,Pants
1022,33,5,1,0,General,Bottoms,Jeans
862,56,5,1,0,General Petite,Tops,Knits
1022,52,3,0,5,General,Bottoms,Jeans
1047,32,3,1,1,General Petite,Bottoms,Pants
1022,49,3,0,6,General,Bottoms,Jeans
1047,49,2,0,12,General Petite,Bottoms,Pants
1059,41,3,0,5,General,Bottoms,Pants
862,60,5,1,0,General Petite,Tops,Knits
1059,48,2,0,0,General,Bottoms,Pants
1059,71,3,0,0,General,Bottoms,Pants
551,58,5,1,1,General,Trend,Trend
1059,37,3,0,4,General,Bottoms,Pants
1059,60,5,1,9,General,Bottoms,Pants
1059,53,2,0,0,General,Bottoms,Pants
1047,56,5,1,2,General Petite,Bottoms,Pants
1022,42,5,1,6,General,Bottoms,Jeans
862,51,2,0,7,General Petite,Tops,Knits
1059,51,4,1,11,General,Bottoms,Pants
1059,62,5,1,0,General,Bottoms,Pants
1059,63,3,0,0,General,Bottoms,Pants
1060,44,1,0,13,General,Bottoms,Pants
862,33,5,1,4,General Petite,Tops,Knits
551,62,5,1,2,General,Trend,Trend
1022,46,4,1,0,General,Bottoms,Jeans
862,46,5,1,7,General Petite,Tops,Knits
1022,60,5,1,0,General,Bottoms,Jeans
293,46,5,1,0,Initmates,Intimate,Swim
1047,34,4,1,1,General Petite,Bottoms,Pants
1059,62,3,0,0,General,Bottoms,Pants
1059,36,5,1,3,General,Bottoms,Pants
1059,47,3,0,0,General,Bottoms,Pants
820,36,4,1,0,General Petite,Tops,Blouses
912,51,2,0,2,General,Tops,Fine gauge
1042,42,5,1,0,General,Bottoms,Pants
927,36,5,1,6,General,Tops,Sweaters
869,29,4,1,2,General,Tops,Knits
860,26,5,1,3,General Petite,Tops,Knits
1068,65,5,1,2,General,Bottoms,Pants
860,59,5,1,0,General Petite,Tops,Knits
1049,31,5,1,1,General Petite,Bottoms,Pants
869,36,5,1,1,General,Tops,Knits
1068,46,5,1,9,General,Bottoms,Pants
1068,39,3,0,0,General,Bottoms,Pants
860,62,2,0,4,General Petite,Tops,Knits
912,23,5,1,2,General,Tops,Fine gauge
927,42,3,1,11,General,Tops,Sweaters
696,46,4,1,3,Initmates,Intimate,Lounge
863,63,5,1,0,General,Tops,Knits
869,34,5,1,3,General,Tops,Knits
863,33,4,1,0,General,Tops,Knits
1068,39,5,1,4,General,Bottoms,Pants
1042,37,5,1,1,General,Bottoms,Pants
912,40,5,1,1,General,Tops,Fine gauge
912,55,5,1,1,General,Tops,Fine gauge
912,63,5,1,0,General,Tops,Fine gauge
1042,21,5,1,1,General,Bottoms,Pants
869,46,4,1,2,General,Tops,Knits
1068,52,5,1,1,General,Bottoms,Pants
1068,46,5,1,0,General,Bottoms,Pants
1068,42,5,1,3,General,Bottoms,Pants
860,44,4,1,2,General Petite,Tops,Knits
820,50,5,1,7,General,Tops,Blouses
912,75,5,1,23,General,Tops,Fine gauge
869,36,5,1,0,General,Tops,Knits
1068,45,4,1,2,General,Bottoms,Pants
863,58,5,1,1,General,Tops,Knits
1068,33,5,1,11,General,Bottoms,Pants
869,72,5,1,4,General,Tops,Knits
820,27,5,1,0,General Petite,Tops,Blouses
912,47,3,0,5,General,Tops,Fine gauge
1081,83,5,1,8,General,Dresses,Dresses
1042,37,5,1,0,General,Bottoms,Pants
860,46,4,1,3,General Petite,Tops,Knits
832,24,4,1,0,General,Tops,Blouses
820,55,5,1,3,General Petite,Tops,Blouses
860,55,5,1,2,General Petite,Tops,Knits
863,24,4,1,0,General,Tops,Knits
1049,56,3,1,1,General Petite,Bottoms,Pants
869,47,5,1,4,General,Tops,Knits
1068,41,5,1,2,General Petite,Bottoms,Pants
863,53,2,0,1,General,Tops,Knits
863,89,5,1,1,General,Tops,Knits
860,38,4,1,21,General Petite,Tops,Knits
869,41,4,1,2,General,Tops,Knits
1068,41,5,1,1,General,Bottoms,Pants
869,31,5,1,10,General,Tops,Knits
860,56,5,1,1,General Petite,Tops,Knits
820,34,5,1,0,General Petite,Tops,Blouses
1042,34,5,1,0,General,Bottoms,Pants
927,59,5,1,1,General Petite,Tops,Sweaters
820,56,1,0,11,General Petite,Tops,Blouses
696,30,5,1,0,Initmates,Intimate,Lounge
860,63,5,1,1,General Petite,Tops,Knits
820,48,5,1,11,General Petite,Tops,Blouses
1068,46,5,1,1,General,Bottoms,Pants
832,34,4,1,2,General,Tops,Blouses
820,78,3,0,13,General Petite,Tops,Blouses
869,36,3,0,2,General,Tops,Knits
1068,48,5,1,0,General,Bottoms,Pants
860,59,5,1,0,General Petite,Tops,Knits
1042,34,2,0,1,General,Bottoms,Pants
869,37,5,1,2,General,Tops,Knits
832,53,4,1,24,General,Tops,Blouses
1042,34,5,1,0,General,Bottoms,Pants
869,42,2,0,0,General,Tops,Knits
1042,59,5,1,1,General,Bottoms,Pants
1042,38,4,1,0,General,Bottoms,Pants
1075,34,5,1,1,General Petite,Dresses,Dresses
820,34,2,0,2,General Petite,Tops,Blouses
860,64,3,0,2,General Petite,Tops,Knits
1068,30,4,1,0,General,Bottoms,Pants
863,39,1,0,1,General,Tops,Knits
938,52,4,1,0,General,Tops,Sweaters
869,24,5,1,2,General,Tops,Knits
869,37,5,1,2,General,Tops,Knits
820,35,5,1,0,General Petite,Tops,Blouses
964,53,3,0,0,General,Jackets,Jackets
836,29,1,0,1,General,Tops,Blouses
1030,41,5,1,2,General,Bottoms,Jeans
941,39,2,0,1,General Petite,Tops,Sweaters
964,59,2,0,7,General,Jackets,Jackets
1030,36,2,0,4,General,Bottoms,Jeans
941,29,4,1,1,General Petite,Tops,Sweaters
862,57,4,1,1,General,Tops,Knits
833,46,4,1,0,General Petite,Tops,Blouses
836,55,1,0,0,General,Tops,Blouses
941,38,5,1,0,General Petite,Tops,Sweaters
276,36,5,1,0,Initmates,Intimate,Lounge
1119,38,1,0,0,General,Jackets,Outerwear
936,40,2,0,0,General Petite,Tops,Sweaters
836,35,2,0,10,General,Tops,Blouses
862,32,3,0,10,General,Tops,Knits
389,41,3,0,0,Initmates,Intimate,Swim
1077,40,5,1,0,General,Dresses,Dresses
862,42,5,1,0,General,Tops,Knits
1077,37,3,0,0,General,Dresses,Dresses
320,37,3,0,0,Initmates,Intimate,Sleep
389,50,2,0,3,Initmates,Intimate,Swim
320,28,4,1,2,Initmates,Intimate,Sleep
937,43,5,1,0,General,Tops,Sweaters
941,40,5,1,1,General Petite,Tops,Sweaters
941,37,2,0,2,General Petite,Tops,Sweaters
836,63,1,0,2,General,Tops,Blouses
1083,56,5,1,1,General Petite,Dresses,Dresses
1113,63,5,1,1,General,Jackets,Outerwear
1008,39,3,0,0,General,Bottoms,Skirts
1008,66,5,1,1,General,Bottoms,Skirts
1081,44,4,1,0,General,Dresses,Dresses
1081,41,5,1,0,General,Dresses,Dresses
868,62,2,0,7,General,Tops,Knits
1086,45,5,1,1,General,Dresses,Dresses
1075,68,5,1,0,General Petite,Dresses,Dresses
831,48,4,1,1,General,Tops,Blouses
1081,26,5,1,7,General,Dresses,Dresses
1081,53,5,1,4,General,Dresses,Dresses
895,41,5,1,1,General,Tops,Fine gauge
974,38,5,1,0,General,Jackets,Jackets
974,33,5,1,15,General,Jackets,Jackets
1086,33,5,1,0,General,Dresses,Dresses
1083,48,3,1,4,General Petite,Dresses,Dresses
1081,39,3,0,1,General,Dresses,Dresses
974,39,4,1,1,General,Jackets,Jackets
1081,39,5,1,5,General,Dresses,Dresses
903,41,5,1,2,General,Tops,Fine gauge
903,49,5,1,0,General,Tops,Fine gauge
1083,62,5,1,1,General Petite,Dresses,Dresses
829,35,4,1,0,General Petite,Tops,Blouses
1081,24,3,0,0,General Petite,Dresses,Dresses
1081,28,5,1,1,General Petite,Dresses,Dresses
1008,30,3,0,5,General Petite,Bottoms,Skirts
1081,24,5,1,0,General Petite,Dresses,Dresses
1081,56,3,1,9,General Petite,Dresses,Dresses
1081,35,1,0,7,General Petite,Dresses,Dresses
1081,33,3,0,1,General Petite,Dresses,Dresses
450,35,4,1,3,General,Bottoms,Shorts
903,50,5,1,4,General,Tops,Fine gauge
1072,49,1,0,1,General,Dresses,Dresses
1008,63,5,1,7,General Petite,Bottoms,Skirts
1086,26,4,1,1,General,Dresses,Dresses
1081,35,4,1,0,General Petite,Dresses,Dresses
1008,49,4,1,6,General Petite,Bottoms,Skirts
1081,47,4,1,5,General Petite,Dresses,Dresses
1083,35,5,1,0,General Petite,Dresses,Dresses
1075,24,3,0,0,General Petite,Dresses,Dresses
974,62,4,1,13,General,Jackets,Jackets
974,23,3,1,9,General,Jackets,Jackets
1081,35,5,1,0,General Petite,Dresses,Dresses
1081,38,5,1,4,General Petite,Dresses,Dresses
1083,22,3,1,0,General Petite,Dresses,Dresses
868,53,5,1,2,General,Tops,Knits
450,36,1,0,11,General,Bottoms,Shorts
1083,34,4,1,1,General Petite,Dresses,Dresses
974,35,5,1,16,General,Jackets,Jackets
1081,34,1,0,0,General Petite,Dresses,Dresses
1081,35,4,1,0,General Petite,Dresses,Dresses
903,33,5,1,5,General,Tops,Fine gauge
1081,62,5,1,1,General Petite,Dresses,Dresses
1081,45,5,1,0,General Petite,Dresses,Dresses
1083,45,5,1,3,General Petite,Dresses,Dresses
1085,58,4,1,0,General Petite,Dresses,Dresses
868,62,5,1,3,General,Tops,Knits
1081,36,5,1,8,General Petite,Dresses,Dresses
1086,38,5,1,0,General,Dresses,Dresses
1086,31,3,1,0,General,Dresses,Dresses
1081,57,5,1,3,General Petite,Dresses,Dresses
1008,48,1,0,6,General Petite,Bottoms,Skirts
1119,39,4,1,1,General,Jackets,Outerwear
1081,39,4,1,22,General Petite,Dresses,Dresses
1081,46,4,1,27,General Petite,Dresses,Dresses
1081,28,3,0,0,General Petite,Dresses,Dresses
1086,38,5,1,0,General,Dresses,Dresses
1081,24,5,1,1,General Petite,Dresses,Dresses
831,28,3,0,4,General,Tops,Blouses
1081,62,4,1,0,General Petite,Dresses,Dresses
903,39,5,1,0,General,Tops,Fine gauge
974,35,3,0,1,General,Jackets,Jackets
1110,33,5,1,1,General,Dresses,Dresses
1103,64,5,1,7,General,Dresses,Dresses
901,68,5,1,0,General,Tops,Fine gauge
1110,51,5,1,3,General,Dresses,Dresses
1110,27,4,1,0,General,Dresses,Dresses
824,46,3,0,0,General,Tops,Blouses
1027,47,5,1,1,General,Bottoms,Jeans
901,39,5,1,0,General,Tops,Fine gauge
986,26,5,1,0,General,Jackets,Jackets
29,26,5,1,0,General Petite,Dresses,Dresses
1110,48,3,0,1,General,Dresses,Dresses
1030,37,4,1,0,General,Bottoms,Jeans
1110,57,5,1,0,General,Dresses,Dresses
1110,69,4,1,6,General,Dresses,Dresses
515,61,5,1,0,Initmates,Intimate,Swim
1110,56,5,1,0,General,Dresses,Dresses
901,39,5,1,6,General,Tops,Fine gauge
1110,39,2,0,0,General,Dresses,Dresses
1103,23,4,1,1,General,Dresses,Dresses
824,42,2,0,0,General,Tops,Blouses
1110,59,3,0,1,General,Dresses,Dresses
1110,47,4,0,51,General,Dresses,Dresses
1030,63,5,1,0,General,Bottoms,Jeans
1030,38,2,0,1,General,Bottoms,Jeans
1110,34,2,0,8,General,Dresses,Dresses
1103,29,3,1,0,General,Dresses,Dresses
1030,29,4,1,2,General,Bottoms,Jeans
1110,37,5,1,6,General,Dresses,Dresses
901,49,5,1,8,General,Tops,Fine gauge
1110,49,4,1,0,General,Dresses,Dresses
901,49,5,1,0,General,Tops,Fine gauge
901,93,4,1,0,General,Tops,Fine gauge
824,41,1,0,0,General Petite,Tops,Blouses
1110,44,4,1,0,General,Dresses,Dresses
901,55,5,1,2,General,Tops,Fine gauge
824,42,5,1,0,General Petite,Tops,Blouses
1110,35,4,1,6,General,Dresses,Dresses
1110,37,3,1,1,General,Dresses,Dresses
1110,41,3,0,30,General,Dresses,Dresses
1110,26,3,0,0,General,Dresses,Dresses
860,53,5,1,1,General Petite,Tops,Knits
1110,41,5,1,1,General,Dresses,Dresses
824,36,5,1,1,General Petite,Tops,Blouses
1110,28,3,1,0,General,Dresses,Dresses
1110,33,5,1,1,General,Dresses,Dresses
901,52,5,1,0,General,Tops,Fine gauge
901,54,4,1,2,General,Tops,Fine gauge
1110,67,2,0,17,General,Dresses,Dresses
1110,33,5,1,7,General,Dresses,Dresses
1110,61,4,1,0,General,Dresses,Dresses
824,52,5,1,0,General Petite,Tops,Blouses
1086,42,3,1,2,General,Dresses,Dresses
889,41,2,0,10,General,Tops,Fine gauge
1047,64,5,1,2,General Petite,Bottoms,Pants
854,26,5,1,0,General,Tops,Knits
1047,63,5,1,0,General Petite,Bottoms,Pants
616,39,5,1,10,Initmates,Intimate,Lounge
616,37,3,1,5,Initmates,Intimate,Lounge
1047,21,5,1,1,General Petite,Bottoms,Pants
616,46,5,1,1,Initmates,Intimate,Lounge
966,33,4,1,6,General,Jackets,Jackets
616,51,5,1,2,Initmates,Intimate,Lounge
1047,36,5,1,3,General Petite,Bottoms,Pants
1191,59,4,1,0,General,Bottoms,Pants
966,81,5,1,1,General,Jackets,Jackets
616,50,3,0,8,Initmates,Intimate,Lounge
966,26,2,0,0,General,Jackets,Jackets
1021,43,3,1,0,General,Bottoms,Skirts
862,34,5,1,2,General,Tops,Knits
862,41,5,1,0,General,Tops,Knits
840,33,3,0,0,General Petite,Tops,Blouses
862,30,5,1,0,General,Tops,Knits
862,27,3,1,0,General,Tops,Knits
862,37,5,1,0,General,Tops,Knits
862,32,5,1,3,General,Tops,Knits
1080,55,5,1,0,General,Dresses,Dresses
862,32,5,1,0,General,Tops,Knits
862,40,5,1,0,General,Tops,Knits
862,53,3,0,1,General,Tops,Knits
840,52,2,0,0,General,Tops,Blouses
1080,56,5,1,4,General,Dresses,Dresses
918,53,5,1,10,General,Tops,Fine gauge
918,33,5,1,0,General,Tops,Fine gauge
92,64,5,1,0,Initmates,Intimate,Intimates
1080,62,5,1,2,General,Dresses,Dresses
1131,20,5,1,1,General,Jackets,Outerwear
1080,46,4,1,1,General,Dresses,Dresses
862,34,5,1,5,General Petite,Tops,Knits
918,31,5,1,0,General,Tops,Fine gauge
840,37,4,1,12,General,Tops,Blouses
862,77,2,0,2,General Petite,Tops,Knits
862,46,5,1,0,General Petite,Tops,Knits
1179,46,4,1,0,General Petite,Tops,Blouses
840,26,5,1,1,General,Tops,Blouses
840,53,5,1,0,General,Tops,Blouses
918,58,5,1,6,General,Tops,Fine gauge
862,25,4,1,1,General,Tops,Knits
932,40,2,0,11,General,Tops,Sweaters
918,64,5,1,2,General,Tops,Fine gauge
714,25,5,1,2,Initmates,Intimate,Intimates
1146,45,2,1,0,General Petite,Trend,Trend
862,43,5,1,1,General,Tops,Knits
918,53,5,1,2,General,Tops,Fine gauge
1080,66,5,1,0,General,Dresses,Dresses
862,51,5,1,2,General,Tops,Knits
1131,61,4,1,0,General,Jackets,Outerwear
862,49,4,1,0,General,Tops,Knits
918,49,4,1,0,General,Tops,Fine gauge
918,49,3,0,5,General,Tops,Fine gauge
862,49,4,1,1,General Petite,Tops,Knits
840,38,5,1,0,General,Tops,Blouses
58,41,5,1,2,Initmates,Intimate,Intimates
862,56,5,1,2,General Petite,Tops,Knits
840,57,5,1,1,General,Tops,Blouses
862,39,5,1,7,General Petite,Tops,Knits
978,35,2,0,6,General Petite,Jackets,Jackets
862,72,3,1,1,General Petite,Tops,Knits
840,21,4,1,1,General,Tops,Blouses
841,43,5,1,2,General,Tops,Blouses
1080,62,5,1,8,General Petite,Dresses,Dresses
1080,57,5,1,0,General Petite,Dresses,Dresses
840,35,1,0,0,General,Tops,Blouses
1080,54,5,1,0,General Petite,Dresses,Dresses
862,45,5,1,1,General Petite,Tops,Knits
1080,28,4,1,6,General Petite,Dresses,Dresses
862,65,5,1,2,General Petite,Tops,Knits
840,60,3,1,0,General,Tops,Blouses
862,25,5,1,0,General Petite,Tops,Knits
918,36,5,1,3,General,Tops,Fine gauge
862,26,3,0,7,General Petite,Tops,Knits
918,50,5,1,4,General,Tops,Fine gauge
918,55,2,0,0,General,Tops,Fine gauge
66,22,5,1,0,Initmates,Intimate,Sleep
1114,35,5,1,6,General,Jackets,Outerwear
240,48,5,1,0,Initmates,Intimate,Swim
66,30,4,1,0,Initmates,Intimate,Sleep
1092,37,5,1,0,General,Dresses,Dresses
1095,46,4,1,30,General,Dresses,Dresses
1092,53,5,1,4,General,Dresses,Dresses
1095,48,3,0,0,General,Dresses,Dresses
1114,36,4,1,4,General,Jackets,Outerwear
836,46,4,1,0,General,Tops,Blouses
240,37,4,1,1,Initmates,Intimate,Swim
836,23,5,1,0,General,Tops,Blouses
1095,33,2,0,9,General,Dresses,Dresses
1092,35,4,1,5,General,Dresses,Dresses
895,56,4,1,0,General,Tops,Fine gauge
1095,32,5,1,0,General,Dresses,Dresses
1092,24,5,1,12,General,Dresses,Dresses
1095,35,4,1,0,General,Dresses,Dresses
1095,21,5,1,0,General,Dresses,Dresses
1095,34,5,1,0,General,Dresses,Dresses
240,43,4,1,0,Initmates,Intimate,Swim
1095,29,3,0,0,General,Dresses,Dresses
240,25,4,0,1,Initmates,Intimate,Swim
240,24,5,1,2,Initmates,Intimate,Swim
1095,49,5,1,11,General,Dresses,Dresses
1092,57,4,1,0,General,Dresses,Dresses
1092,46,3,0,0,General,Dresses,Dresses
240,33,5,1,9,Initmates,Intimate,Swim
1094,28,1,0,10,General,Dresses,Dresses
1092,65,5,1,0,General,Dresses,Dresses
1094,38,4,1,1,General,Dresses,Dresses
240,33,5,1,3,Initmates,Intimate,Swim
1092,35,5,1,0,General,Dresses,Dresses
240,35,5,1,10,Initmates,Intimate,Swim
1009,48,5,1,1,General,Bottoms,Skirts
872,48,5,1,0,General Petite,Tops,Knits
1077,49,5,1,3,General Petite,Dresses,Dresses
1077,39,4,1,15,General Petite,Dresses,Dresses
1077,34,5,1,16,General Petite,Dresses,Dresses
1006,33,4,1,9,General,Bottoms,Skirts
1077,48,5,1,0,General Petite,Dresses,Dresses
1110,48,5,1,0,General,Dresses,Dresses
1077,48,5,1,0,General Petite,Dresses,Dresses
1077,40,5,1,1,General Petite,Dresses,Dresses
1110,65,5,1,1,General,Dresses,Dresses
819,42,4,1,5,General,Tops,Blouses
1077,30,5,1,0,General Petite,Dresses,Dresses
1060,53,4,1,1,General,Bottoms,Pants
1077,32,5,1,2,General Petite,Dresses,Dresses
1077,39,5,1,17,General Petite,Dresses,Dresses
1060,61,5,1,4,General,Bottoms,Pants
819,70,3,1,16,General,Tops,Blouses
1060,39,5,1,8,General,Bottoms,Pants
1060,54,3,1,6,General,Bottoms,Pants
1060,46,4,1,0,General,Bottoms,Pants
839,33,5,1,1,General,Tops,Blouses
872,64,5,1,0,General,Tops,Knits
1077,44,5,1,0,General Petite,Dresses,Dresses
872,42,5,1,0,General,Tops,Knits
872,44,4,1,0,General,Tops,Knits
1077,43,4,0,1,General Petite,Dresses,Dresses
872,44,4,1,0,General,Tops,Knits
1110,57,5,1,1,General,Dresses,Dresses
1060,56,5,1,0,General,Bottoms,Pants
1110,21,5,1,2,General,Dresses,Dresses
1110,50,2,0,1,General,Dresses,Dresses
1110,46,5,1,2,General,Dresses,Dresses
1110,44,5,1,12,General,Dresses,Dresses
872,43,5,1,1,General,Tops,Knits
1077,39,3,0,0,General Petite,Dresses,Dresses
1110,68,5,1,5,General,Dresses,Dresses
872,48,4,1,1,General,Tops,Knits
1110,42,5,1,6,General,Dresses,Dresses
878,61,4,1,0,General,Tops,Knits
1077,40,5,1,0,General Petite,Dresses,Dresses
1110,67,4,1,16,General,Dresses,Dresses
819,61,5,1,0,General,Tops,Blouses
1060,31,5,1,3,General,Bottoms,Pants
1060,36,5,1,8,General,Bottoms,Pants
679,52,4,1,0,Initmates,Intimate,Swim
1077,53,5,1,0,General Petite,Dresses,Dresses
872,43,5,1,0,General,Tops,Knits
1009,32,5,1,0,General Petite,Bottoms,Skirts
819,55,5,1,0,General,Tops,Blouses
1110,70,5,1,17,General,Dresses,Dresses
1009,48,5,1,2,General Petite,Bottoms,Skirts
1110,38,5,1,0,General,Dresses,Dresses
1060,40,5,1,15,General,Bottoms,Pants
971,27,1,0,3,General Petite,Jackets,Jackets
